-366.200012, -771.099976, -3.085000 , -220.815018, -806.195068, -3.011201 , 139.587677, -53.700500, -0.073799 , 4.102258, -0.128237, 3.716031, -0.043624
-387.500000, -772.099976, -3.098000 , -242.531128, -808.589478, -3.052349 , 141.139816, -49.264660, -0.045651 , 4.113621, -0.095905, 3.451422, -0.041148
-408.700012, -773.000000, -3.103000 , -264.187958, -810.103271, -3.091259 , 142.462280, -44.326996, -0.011741 , 3.931688, -0.064989, 3.647003, -0.038910
-429.899994, -773.700012, -3.112000 , -286.014648, -810.664490, -3.140507 , 143.845139, -37.120598, 0.028507 , 3.893241, -0.028941, 3.612489, -0.049248
-451.100006, -774.200012, -3.123000 , -307.820251, -810.088623, -3.195482 , 145.004837, -28.118996, 0.072482 , 3.849717, 0.014276, 3.612489, -0.054975
-472.299988, -774.500000, -3.128000 , -328.904999, -808.421936, -3.245465 , 146.139328, -18.871054, 0.117465 , 3.798893, 0.061840, 3.520451, -0.049983
-493.399994, -774.900024, -3.125000 , -349.977234, -805.755554, -3.289452 , 146.403503, -9.389669, 0.164452 , 3.740909, 0.110429, 3.554965, -0.043987
-514.700012, -775.099976, -3.129000 , -371.200867, -802.260559, -3.320149 , 146.041641, -1.241987, 0.191149 , 3.674316, 0.161029, 3.554965, -0.030698
-535.799988, -775.299988, -3.135000 , -391.793213, -798.441833, -3.329754 , 145.793793, 4.203461, 0.194754 , 3.615179, 0.190763, 3.416908, -0.009605
-557.200012, -775.400024, -3.140000 , -412.113251, -794.669006, -3.320589 , 146.199371, 6.870398, 0.180589 , 3.570711, 0.196347, 3.416908, 0.009165
-578.400024, -775.500000, -3.138000 , -432.419922, -791.215210, -3.299532 , 146.634903, 7.440646, 0.161532 , 3.538527, 0.183114, 3.416908, 0.021057
-599.700012, -775.500000, -3.141000 , -452.787109, -788.280090, -3.269897 , 147.340561, 6.122915, 0.128897 , 3.508318, 0.164223, 3.393898, 0.029634
-620.799988, -775.500000, -3.144000 , -472.811340, -786.035950, -3.236492 , 148.321106, 3.534472, 0.092492 , 3.483127, 0.131084, 3.359384, 0.033405
-642.200012, -775.400024, -3.146000 , -496.632507, -784.210815, -3.199624 , 145.833481, -0.353178, 0.053624 , 3.454729, 0.093745, 3.301861, 0.036868
-663.400024, -775.299988, -3.142000 , -520.216553, -783.148254, -3.173604 , 143.361313, -3.261565, 0.031604 , 3.421848, 0.053522, 3.267346, 0.026020
-684.599976, -775.299988, -3.143000 , -543.375671, -782.575989, -3.158984 , 141.329483, -4.818884, 0.015985 , 3.382508, 0.030515, 3.152299, 0.014619
-705.799988, -775.200012, -3.144000 , -565.545227, -782.237244, -3.154750 , 140.335205, -5.191314, 0.010750 , 3.272696, 0.014419, 3.014242, 0.004235
-727.299988, -775.200012, -3.147000 , -587.383545, -781.906250, -3.158740 , 140.010864, -4.306234, 0.011739 , 3.121724, 0.009140, 3.014242, -0.003990
-748.500000, -775.000000, -3.146000 , -608.866943, -781.425049, -3.169230 , 139.757278, -2.564035, 0.023230 , 3.055599, 0.010433, 2.991233, -0.010490
-769.700012, -774.900024, -3.148000 , -629.833374, -780.730103, -3.180215 , 139.987442, -0.425112, 0.032215 , 3.054962, 0.022457, 2.864681, -0.010985
-791.000000, -774.799988, -3.149000 , -650.206848, -779.880554, -3.186313 , 140.879517, 1.218721, 0.037313 , 3.041179, 0.032096, 2.807157, -0.006098
-812.400024, -774.599976, -3.148000 , -670.714355, -778.936157, -3.188907 , 141.732193, 2.369989, 0.040907 , 2.961055, 0.037683, 2.830166, -0.002595
-833.500000, -774.500000, -3.143000 , -690.937134, -777.961609, -3.190579 , 142.561356, 3.523444, 0.047580 , 2.960726, 0.041618, 2.807157, -0.001672
-854.799988, -774.500000, -3.145000 , -710.938843, -776.988770, -3.189803 , 143.813934, 4.446980, 0.044803 , 2.959938, 0.048633, 2.795652, 0.000777
